nflId,FirstName,LastName,PositionAbbr,EntryYear,DraftRound,DraftNumber,Height,Weight,College
2550597,Seth,Roberts,WR,2014,NULL,NULL,"6'02""",195,West Alabama
2550636,Cairo,Santos,K,2014,NULL,NULL,"5'08""",160,Tulane
2550628,Christian,McCain,DE,2014,NULL,NULL,"6'05""",236,California
2550633,Senorise,Perry,RB,2014,NULL,NULL,"6'00""",210,Louisville
2550613,Malcolm,Butler,CB,2014,NULL,NULL,"5'11""",190,West Alabama
2550617,Taylor,Gabriel,WR,2014,NULL,NULL,"5'08""",167,Abilene Christian
2550654,K'Waun,Williams,CB,2014,NULL,NULL,"5'09""",183,Pittsburgh
2550646,Denico,Autry,DT,2014,NULL,NULL,"6'05""",273,Mississippi State
2550647,Kasim,Edebali,OLB,2014,NULL,NULL,"6'02""",253,Boston College
2550656,Cameron,Brate,TE,2014,NULL,NULL,"6'05""",235,Harvard
2550659,Andrew,Patmon,CB,2014,NULL,NULL,"5'10""",188,Oklahoma State
2550658,Branden,Oliver,RB,2014,NULL,NULL,"5'08""",208,Buffalo
2550767,Charaun,Goodwin,CB,2014,NULL,NULL,"6'03""",190,"California, Pa."
2550770,Michael,Palardy,P,2014,NULL,NULL,"5'11""",200,Tennessee
2550842,Adrian,Phillips,SS,2014,NULL,NULL,"5'11""",210,Texas
2550848,Kasey,Redfern,P,2014,NULL,NULL,"6'01""",205,Wofford
2550930,Todd,Davis,ILB,2014,NULL,NULL,"6'01""",230,Sacramento State
2552622,Chris,Manhertz,TE,2015,NULL,NULL,"6'06""",255,Canisius
2553348,Jordan,Berry,P,2015,NULL,NULL,"6'05""",195,Eastern Kentucky
2552033,Jameis,Winston,QB,2015,1,1,"6'04""",231,Florida State
2552466,Marcus,Mariota,QB,2015,1,2,"6'04""",222,Oregon
2553431,Dante,Fowler,DE,2015,1,3,"6'03""",255,Florida
2553234,Dexter,McDonald,CB,2015,7,242,"6'01""",200,Kansas
2552350,Trenton,Brown,T,2015,7,244,"6'08""",355,Florida
2552428,Douglas,McBride,WR,2015,7,245,"6'00""",210,William & Mary
2553454,Geoffrey,Swaim,TE,2015,7,246,"6'04""",260,Texas
2553353,Darryl,Roberts,CB,2015,7,247,"6'00""",182,Marshall
2553457,Trevor,Siemian,QB,2015,7,250,"6'03""",220,Northwestern
2553460,Denzelle,Good,T,2015,7,255,"6'05""",345,Mars Hill
2553467,Jaquan,Bray,WR,2015,NULL,NULL,"5'10""",183,Auburn
2553505,La'el,Collins,T,2015,NULL,NULL,"6'04""",315,Louisiana State
2553531,Justin,Hamilton,DT,2015,NULL,NULL,"6'02""",315,Louisiana-Lafayette
2553631,Zachary,Zenner,RB,2015,NULL,NULL,"5'11""",221,South Dakota State
2553762,Terron,Ward,RB,2015,NULL,NULL,"5'07""",201,Oregon State
2553728,Dominique,Mostert,RB,2015,NULL,NULL,"5'10""",197,Purdue
2553744,Eric,Tomlinson,TE,2015,NULL,NULL,"6'06""",263,Texas-El Paso
2553489,Zaire,Anderson,ILB,2015,NULL,NULL,"5'11""",220,Nebraska
2553606,Jordan,Taylor,WR,2015,NULL,NULL,"6'05""",210,Rice
2553764,Xavier,Williams,DT,2015,NULL,NULL,"6'02""",309,Northern Iowa
2552317,Michael,Hull,MLB,2015,NULL,NULL,"6'00""",232,Penn State
2553650,William,Grant,RB,2015,NULL,NULL,"5'11""",203,Auburn
2553679,Christopher,Reed,G,2015,NULL,NULL,"6'05""",310,Minn. State-Mankato
2553660,Akeem,Hunt,RB,2015,NULL,NULL,"5'10""",185,Purdue
2553667,Matthew,LaCosse,TE,2015,NULL,NULL,"6'05""",261,Illinois
2553520,Nicholas,Easton,G,2015,NULL,NULL,"6'03""",303,Harvard
2553711,Benjamin,Finney,C,2015,NULL,NULL,"6'04""",318,Kansas State
2553737,Eli,Rogers,WR,2015,NULL,NULL,"5'10""",187,Louisville
2553536,Troy,Hill,CB,2015,NULL,NULL,"5'11""",184,Oregon
2553895,Adam,Humphries,WR,2015,NULL,NULL,"5'11""",195,Clemson
2553822,Curtis,Riley,FS,2015,NULL,NULL,"6'00""",190,Fresno State
2553824,Quinton,Spain,G,2015,NULL,NULL,"6'04""",330,West Virginia
2553867,Mack,Brown,RB,2015,NULL,NULL,"5'11""",213,Florida
2553817,Corey,Moore,SS,2015,NULL,NULL,"6'02""",200,Georgia
2553877,Nick,Dzubnar,ILB,2015,NULL,NULL,"6'01""",240,Cal Poly
2553885,Curtis,Grant,OLB,2015,NULL,NULL,"6'02""",240,Ohio State
2553898,Tyrell,Adams,LB,2015,NULL,NULL,"6'02""",228,West Georgia
2553900,Daniel,Brown,TE,2015,NULL,NULL,"6'05""",247,James Madison
2553913,Tyrell,Williams,WR,2015,NULL,NULL,"6'04""",205,Western Oregon
2553911,Torrone,McGill,NT,2015,NULL,NULL,"6'00""",299,North Carolina State
2553932,Daniel,Munyer,C,2015,NULL,NULL,"6'01""",305,Colorado
2554138,Kasen,Williams,WR,2015,NULL,NULL,"6'01""",219,Washington
2554630,Ross,Travis,TE,2015,NULL,NULL,"6'07""",235,Penn State
2555334,Jared,Goff,QB,2016,1,1,"6'04""",223,California
2555259,Carson,Wentz,QB,2016,1,2,"6'05""",237,North Dakota State
2555249,Joseph,Bosa,DE,2016,1,3,"6'05""",280,Ohio State
2555224,Ezekiel,Elliott,RB,2016,1,4,"6'00""",225,Ohio State
2555280,Jalen,Ramsey,CB,2016,1,5,"6'02""",208,Florida State
2555204,Ronnie,Stanley,T,2016,1,6,"6'06""",320,Notre Dame
2555275,DeForest,Buckner,DT,2016,1,7,"6'07""",300,Oregon
2555279,Jack,Conklin,T,2016,1,8,"6'06""",308,Michigan State
2555285,Leonard,Floyd,OLB,2016,1,9,"6'06""",251,Georgia
2555277,Eli,Apple,CB,2016,1,10,"6'01""",199,Ohio State
2555299,Vernon,Hargreaves,CB,2016,1,11,"5'11""",199,Florida
2555242,Sheldon,Rankins,DT,2016,1,12,"6'02""",305,Louisville
2555201,Laremy,Tunsil,T,2016,1,13,"6'05""",318,Mississippi
2555342,Karl,Joseph,SS,2016,1,14,"5'10""",205,West Virginia
2555333,Corey,Coleman,WR,2016,1,15,"5'11""",185,Baylor
2555543,Keanu,Neal,FS,2016,1,17,"6'00""",211,Florida
2555191,Ryan,Kelly,C,2016,1,18,"6'04""",309,Alabama
2555252,Shaq,Lawson,DE,2016,1,19,"6'03""",267,Clemson
2555322,Darron,Lee,ILB,2016,1,20,"6'01""",232,Ohio State
2555346,William,Fuller,WR,2016,1,21,"6'00""",180,Notre Dame
2555343,Joshua,Doctson,WR,2016,1,22,"6'02""",206,Texas Christian
2555214,Laquon,Treadwell,WR,2016,1,23,"6'02""",215,Mississippi
2556367,William,Jackson,CB,2016,1,24,"6'00""",187,Houston
2555344,Artie,Burns,CB,2016,1,25,"6'00""",197,Miami
2555282,Kenneth,Clark,NT,2016,1,27,"6'03""",314,UCLA
2555336,Robert,Nkemdiche,DT,2016,1,29,"6'04""",296,Mississippi
2555243,Vernon,Butler,DT,2016,1,30,"6'04""",330,Louisiana Tech
2555395,Germain,Ifedi,T,2016,1,31,"6'05""",325,Texas A&M
2555278,Emmanuel,Ogbah,DE,2016,2,32,"6'04""",275,Oklahoma State
2555338,Kevin,Dodd,OLB,2016,2,33,"6'05""",277,Clemson
2555310,Jaylon,Smith,MLB,2016,2,34,"6'02""",240,Notre Dame
2555341,Hunter,Henry,TE,2016,2,35,"6'05""",250,Arkansas
2555329,Myles,Jack,OLB,2016,2,36,"6'01""",244,UCLA
2556369,Christopher,Jones,DE,2016,2,37,"6'06""",308,Mississippi State
2555539,Xavien,Howard,CB,2016,2,38,"6'02""",200,Baylor
2555312,Noah,Spence,DE,2016,2,39,"6'02""",251,Eastern Kentucky
2555295,Sterling,Shepard,WR,2016,2,40,"5'10""",194,Oklahoma
2555169,Reginald,Ragland,ILB,2016,2,41,"6'02""",252,Alabama
2555339,Kamalei,Correa,ILB,2016,2,42,"6'03""",250,Boise State
2556368,Austin,Johnson,NT,2016,2,43,"6'04""",314,Penn State
2555248,Jihad,Ward,DE,2016,2,44,"6'05""",296,Illinois
2556075,Derrick,Henry,RB,2016,2,45,"6'03""",247,Alabama
2555265,A'Shawn,Robinson,DT,2016,2,46,"6'04""",322,Alabama
2556370,Michael,Thomas,WR,2016,2,47,"6'03""",212,Ohio State
2555197,Jason,Spriggs,T,2016,2,48,"6'06""",301,Indiana
2555238,Jarran,Reed,DT,2016,2,49,"6'03""",306,Alabama
2555189,Nicolas,Martin,C,2016,2,50,"6'04""",300,Notre Dame
2555162,Deion,Jones,MLB,2016,2,52,"6'01""",222,Louisiana State
2555177,Mackensie,Alexander,CB,2016,2,54,"5'10""",192,Clemson
2555466,Tyler,Boyd,WR,2016,2,55,"6'02""",197,Pittsburgh
2555132,Cody,Whitehair,C,2016,2,56,"6'04""",305,Kansas State
2555537,T.J.,Green,SS,2016,2,57,"6'03""",211,Clemson
2555386,Sean,Davis,SS,2016,2,58,"6'01""",202,Maryland
2555530,Vonn,Bell,FS,2016,2,61,"5'11""",205,Ohio State
2555175,James,Bradberry,CB,2016,2,62,"6'01""",212,Samford
2555502,Adam,Gotsis,DE,2016,2,63,"6'04""",287,Georgia Tech
2555158,Kevin,Byard,FS,2016,3,64,"5'11""",212,Middle Tennessee
2555270,Carl,Nassib,DE,2016,3,65,"6'07""",275,Penn State
2555400,Maliek,Collins,DT,2016,3,67,"6'02""",305,Nebraska
2555421,Yannick,Ngakoue,DE,2016,3,69,"6'02""",246,Maryland
2555244,Bronson,Kaufusi,DE,2016,3,70,"6'06""",285,Brigham Young
2555154,Darian,Thompson,FS,2016,3,71,"6'01""",213,Boise State
2555335,Jonathan,Bullard,DE,2016,3,72,"6'02""",296,Florida
2555230,Kenyan,Drake,RB,2016,3,73,"6'01""",211,Alabama
2555547,KeiVarae,Russell,CB,2016,3,74,"5'11""",196,Notre Dame
2555294,Shilique,Calhoun,OLB,2016,3,75,"6'04""",251,Michigan State
2555337,Shon,Coleman,T,2016,3,76,"6'07""",310,Auburn
2555394,Daryl,Worley,CB,2016,3,77,"6'01""",205,West Virginia
2555281,Joseph,Thuney,G,2016,3,78,"6'05""",305,North Carolina State
2555495,Isaac,Seumalo,G,2016,3,79,"6'04""",303,Oregon State
2555235,Adolphus,Washington,DT,2016,3,80,"6'04""",295,Ohio State
2555415,Austin,Hooper,TE,2016,3,81,"6'04""",248,Stanford
2555202,Le'Raven,Clark,G,2016,3,82,"6'05""",311,Texas Tech
2555256,Jordan,Jenkins,OLB,2016,3,83,"6'03""",259,Georgia
2555349,Kendall,Fuller,CB,2016,3,84,"5'11""",198,Virginia Tech
2555348,Braxton,Miller,WR,2016,3,85,"6'01""",205,Ohio State
2555215,Leonte,Carroo,WR,2016,3,86,"6'01""",215,Rutgers
2555528,Nicholas,Vigil,OLB,2016,3,87,"6'02""",239,Utah State
2555340,Kyler,Fackrell,OLB,2016,3,88,"6'05""",245,Utah State
2555239,Javon,Hargrave,NT,2016,3,89,"6'02""",305,South Carolina State
2555417,C.J.,Prosise,RB,2016,3,90,"6'01""",225,Notre Dame
2555261,Jacoby,Brissett,QB,2016,3,91,"6'04""",235,North Carolina State
2556371,Brandon,Williams,CB,2016,3,92,"6'00""",200,Texas A&M
2555289,Nicholas,Vannett,TE,2016,3,94,"6'06""",261,Ohio State
2555182,Graham,Glasgow,G,2016,3,95,"6'06""",310,Michigan
2555142,Rees,Odhiambo,T,2016,3,97,"6'04""",315,Boise State
2555550,Justin,Simmons,SS,2016,3,98,"6'02""",202,Boston College
2555166,Joseph,Schobert,MLB,2016,4,99,"6'01""",245,Wisconsin
2555245,Charles,Tapper,DE,2016,4,101,"6'02""",270,Oklahoma
2555241,Sheldon,Day,DT,2016,4,103,"6'01""",294,Notre Dame
2555173,Eric,Murray,FS,2016,4,106,"5'11""",199,Minnesota
2555209,Christopher,Moore,WR,2016,4,107,"6'01""",200,Cincinnati
2555552,Ryan,Smith,CB,2016,4,108,"6'00""",190,North Carolina Central
2555522,B.J.,Goodson,MLB,2016,4,109,"6'00""",242,Clemson
2555364,Tyler,Higbee,TE,2016,4,110,"6'06""",257,Western Kentucky
2555315,Miles,Killebrew,SS,2016,4,111,"6'02""",222,Southern Utah
2555288,Nicholas,Kwiatkoski,ILB,2016,4,113,"6'02""",242,West Virginia
2555473,Ricardo,Louis,WR,2016,4,114,"6'02""",215,Auburn
2555255,De'Vondre,Campbell,OLB,2016,4,115,"6'04""",232,Minnesota
2555514,Hassan,Ridgeway,DT,2016,4,116,"6'03""",318,Texas
2555419,Pharoh,Cooper,WR,2016,4,117,"5'11""",207,South Carolina
2555313,Juston,Burris,CB,2016,4,118,"6'00""",202,North Carolina State
2555234,Tyler,Ervin,RB,2016,4,119,"5'10""",185,San Jose State
2556274,David,Onyemata,DT,2016,4,120,"6'04""",300,"Manitoba, Can."
2555267,Andrew,Billings,NT,2016,4,122,"6'01""",325,Baylor
2555155,Deon,Bush,SS,2016,4,124,"6'00""",205,Miami
2555160,Antonio,Morrison,ILB,2016,4,125,"6'01""",241,Florida
2555478,Demarcus,Robinson,WR,2016,4,126,"6'01""",203,Florida
2555181,Evan,Boehm,G,2016,4,128,"6'03""",310,Missouri
2555540,Derrick,Kindred,SS,2016,4,129,"5'10""",210,Texas Christian
2555161,Blake,Martinez,ILB,2016,4,131,"6'02""",237,Stanford
2555414,Willie,Henry,DT,2016,4,132,"6'03""",300,Michigan
2555546,Rashard,Robinson,CB,2016,4,133,"6'01""",177,Louisiana State
2555260,Rayne,Prescott,QB,2016,4,135,"6'02""",238,Mississippi State
2555223,Devontae,Booker,RB,2016,4,136,"5'11""",219,Utah
2555274,Dean,Lowry,DE,2016,4,137,"6'06""",296,Northwestern
2556365,Seth,DeValve,TE,2016,4,138,"6'03""",245,Princeton
2555464,DeAndre,Washington,RB,2016,5,143,"5'08""",204,Texas Tech
2555133,Connor,McGovern,C,2016,5,144,"6'04""",306,Missouri
2555505,Matt,Judon,OLB,2016,5,146,"6'03""",275,Grand Valley State
2555488,Caleb,Benenoch,T,2016,5,148,"6'05""",305,UCLA
2555460,Paul,Perkins,RB,2016,5,149,"5'10""",208,UCLA
2555418,Jordan,Howard,RB,2016,5,150,"6'01""",224,Indiana
2555136,Joseph,Dahl,G,2016,5,151,"6'04""",305,Washington State
2555240,Matthew,Ioannidis,DE,2016,5,152,"6'03""",305,Temple
2555461,Wendell,Smallwood,RB,2016,5,153,"5'10""",208,West Virginia
2555371,Joseph,Haeg,T,2016,5,155,"6'06""",305,North Dakota State
2555551,LeShaun,Sims,CB,2016,5,157,"6'00""",203,Southern Utah
2555193,Brandon,Shell,T,2016,5,158,"6'05""",324,South Carolina
2555168,Kentrell,Brothers,MLB,2016,5,160,"6'01""",242,Missouri
2555263,Kevin,Hogan,QB,2016,5,162,"6'03""",218,Stanford
2555413,Trevor,Davis,WR,2016,5,163,"6'01""",188,California
2555196,Halapoulivaati,Vaitai,T,2016,5,164,"6'06""",320,Texas Christian
2556214,Tyreek,Hill,WR,2016,5,165,"5'10""",185,West Alabama
2555388,David,Reader,NT,2016,5,166,"6'03""",335,Clemson
2556277,Marqui,Christian,SS,2016,5,167,"5'11""",200,Midwestern State
2555144,Spencer,Drango,G,2016,5,168,"6'06""",320,Baylor
2555430,Alex,Collins,RB,2016,5,171,"5'10""",210,Arkansas
2555468,Rashard,Higgins,WR,2016,5,172,"6'01""",198,Colorado State
2556148,Jatavis,Brown,OLB,2016,5,175,"5'11""",221,Akron
2555432,Andy,Janovich,FB,2016,6,176,"6'01""",238,Nebraska
2555151,Andrew,Kaser,P,2016,6,179,"6'02""",206,Texas A&M
2556126,Tyrone,Holmes,OLB,2016,6,181,"6'02""",253,Montana
2555307,Devante,Bond,OLB,2016,6,183,"6'01""",236,Oklahoma
2555311,Jerell,Adams,TE,2016,6,184,"6'05""",247,South Carolina
2555381,DeAndre,Houston-Carson,FS,2016,6,185,"6'01""",205,William & Mary
2556190,Jakeem,Grant,WR,2016,6,186,"5'07""",169,Texas Tech
2555306,David,Morgan,TE,2016,6,188,"6'04""",265,Texas-San Antonio
2555531,Anthony,Brown,CB,2016,6,189,"5'11""",196,Purdue
2556232,Jake,Rudock,QB,2016,6,191,"6'03""",212,Michigan
2555303,Cory,James,OLB,2016,6,194,"6'00""",229,Colorado State
2556373,Weston,Schweitzer,G,2016,6,195,"6'05""",314,San Jose State
2556374,Blake,Countess,SS,2016,6,196,"5'10""",185,Auburn
2555218,Dan,Vitale,FB,2016,6,197,"6'01""",239,Northwestern
2555220,Derek,Watt,FB,2016,6,198,"6'02""",234,Wisconsin
2555331,Cody,Core,WR,2016,6,199,"6'03""",210,Mississippi
2555200,Kyle,Murphy,T,2016,6,200,"6'06""",305,Stanford
2555268,Anthony,Zettel,DE,2016,6,202,"6'04""",270,Penn State
2555542,Jordan,Lucas,CB,2016,6,204,"6'00""",202,Penn State
2556381,Michael,Thomas,WR,2016,6,206,"6'01""",195,Southern Mississippi
2556363,Caelan Kamuela,Grugier-Hill,OLB,2016,6,208,"6'02""",220,Eastern Illinois
2555536,Kavon,Frazier,SS,2016,6,212,"6'00""",215,Central Michigan
2556119,Elandon,Roberts,MLB,2016,6,214,"6'00""",235,Houston
2555549,Kevon,Seymour,CB,2016,6,218,"6'00""",185,Southern California
2556278,William,Parks,FS,2016,6,219,"6'01""",194,Arizona
2555145,Ted,Karras,C,2016,6,221,"6'04""",305,Illinois
2555320,Aaron,Wallace,OLB,2016,7,222,"6'02""",242,UCLA
2555529,Stephen,Weatherly,DE,2016,7,227,"6'05""",265,Vanderbilt
2555152,Riley,Dixon,P,2016,7,228,"6'04""",221,Syracuse
2555383,Jalen,Mills,CB,2016,7,233,"6'00""",191,Louisiana State
2555146,Vadal,Alexander,T,2016,7,234,"6'06""",326,Louisiana State
2555558,Lachlan,Edwards,P,2016,7,235,"6'04""",209,Sam Houston State
2556118,Dwayne,Washington,RB,2016,7,236,"6'02""",223,Washington
2555477,Charone,Peake,WR,2016,7,241,"6'02""",209,Clemson
2555156,Jayron,Kearse,SS,2016,7,244,"6'04""",215,Clemson
2555355,Clayton,Fejedelem,FS,2016,7,245,"6'00""",205,Illinois
2555171,Tyler,Matakevich,ILB,2016,7,246,"6'01""",235,Temple
2555180,Austin,Blythe,C,2016,7,248,"6'03""",300,Iowa
2556382,Philip,Wright,ILB,2016,7,250,"6'00""",247,Arizona
2556192,Joseph,Walker,MLB,2016,7,251,"6'02""",236,Oregon
2556380,Kalan,Reed,CB,2016,7,253,"5'11""",192,Southern Mississippi
2556391,Stefan,McClure,SS,2016,NULL,NULL,"5'11""",205,California
2556394,Christopher,Milton,CB,2016,NULL,NULL,"5'11""",196,Georgia Tech
2556395,Adam,Redmond,C,2016,NULL,NULL,"6'06""",300,Harvard
2556396,Chester,Rogers,WR,2016,NULL,NULL,"6'01""",184,Grambling
2556414,Robert,Kelley,RB,2016,NULL,NULL,"6'00""",233,Tulane
2556646,Kyle,Peko,DT,2016,NULL,NULL,"6'01""",305,Oregon State
2556661,Kalif,Raymond,WR,2016,NULL,NULL,"5'09""",160,Holy Cross
2556595,Steve,Longa,OLB,2016,NULL,NULL,"6'00""",240,Rutgers
2556603,Curtis,Madden,FB,2016,NULL,NULL,"6'00""",235,Southern California
2556612,Tanner,McEvoy,WR,2016,NULL,NULL,"6'06""",230,Wisconsin
2556714,Eddie,Yarbrough,DE,2016,NULL,NULL,"6'03""",259,Wyoming
2556421,Kameron,Canaday,LS,2016,NULL,NULL,"6'04""",245,Portland State
2556429,Matthias,Farley,FS,2016,NULL,NULL,"5'11""",209,Notre Dame
2556526,Chandler,Ferguson,LS,2016,NULL,NULL,"6'02""",244,Louisiana State
2556475,Briean,Boddy-Calhoun,CB,2016,NULL,NULL,"5'09""",193,Minnesota
2556557,Rashod,Hill,T,2016,NULL,NULL,"6'06""",309,Southern Mississippi
2556559,Michael,Hilton,CB,2016,NULL,NULL,"5'09""",184,Mississippi
2556580,Henry,Krieger-Coble,TE,2016,NULL,NULL,"6'04""",248,Iowa
2556711,Jarrod,Wilson,SS,2016,NULL,NULL,"6'02""",210,Michigan
2556519,Alex,Erickson,WR,2016,NULL,NULL,"6'00""",195,Wisconsin
2556662,Alex,Redmond,G,2016,NULL,NULL,"6'05""",310,UCLA
2556703,Charles,Washington,FS,2016,NULL,NULL,"5'10""",192,Fresno State
2556504,Trevon,Coley,DT,2016,NULL,NULL,"6'01""",310,Florida Atlantic
2556601,William,Lutz,K,2016,NULL,NULL,"5'11""",184,Georgia State
2556642,Patrick,Onwuasor,ILB,2016,NULL,NULL,"6'00""",217,Portland State
2556650,Michael,Pierce,NT,2016,NULL,NULL,"6'00""",340,Samford
2556683,Matthew,Skura,C,2016,NULL,NULL,"6'03""",313,Duke
2556571,Jonathan,Jones,CB,2016,NULL,NULL,"5'10""",190,Auburn
2556587,Cre'von,LeBlanc,CB,2016,NULL,NULL,"5'11""",190,Florida Atlantic
2556443,Sharrod,Neasman,SS,2016,NULL,NULL,"6'00""",198,Florida Atlantic
2556445,Brian,Poole,CB,2016,NULL,NULL,"5'10""",211,Florida
2556440,J.D.,McKissic,WR,2016,NULL,NULL,"5'10""",195,Arkansas State
2556652,Lafayette,Pitts,CB,2016,NULL,NULL,"5'11""",194,Pittsburgh
2556460,Geronimo,Allison,WR,2016,NULL,NULL,"6'03""",202,Illinois
2556489,James,Burgess,OLB,2016,NULL,NULL,"6'00""",230,Louisville
2556480,Kentrell,Brice,FS,2016,NULL,NULL,"5'11""",200,Louisiana Tech
2556550,Joshua,Hawkins,CB,2016,NULL,NULL,"5'10""",189,East Carolina
2556456,Andrew,Adams,FS,2016,NULL,NULL,"5'11""",202,Connecticut
2556512,Donte,Deayon,CB,2016,NULL,NULL,"5'09""",158,Boise State
2556562,Michael,Hunter,CB,2016,NULL,NULL,"6'00""",186,Oklahoma State
2556657,Brian,Price,DT,2016,NULL,NULL,"6'03""",305,Texas-San Antonio
2556641,Romeo,Okwara,DE,2016,NULL,NULL,"6'05""",275,Notre Dame
2556592,Roger,Lewis,WR,2016,NULL,NULL,"6'00""",196,Bowling Green
2556665,Roy,Robertson-Harris,DE,2016,NULL,NULL,"6'07""",294,Texas-El Paso
2556529,Morgan,Fox,DE,2016,NULL,NULL,"6'03""",275,Colorado State-Pueblo
2556573,Michael,Jordan,CB,2016,NULL,NULL,"6'01""",200,Missouri Western
2556593,Cory,Littleton,ILB,2016,NULL,NULL,"6'03""",225,Washington
2556462,Robby,Anderson,WR,2016,NULL,NULL,"6'03""",190,Temple
2556647,Claudeson,Pelon,DE,2016,NULL,NULL,"6'04""",300,Southern California
2556479,Jacob,Brendel,C,2016,NULL,NULL,"6'04""",299,UCLA
2556517,Lloyd,Eagan,WR,2016,NULL,NULL,"5'10""",193,"Northwestern State, La."
2556569,Andrian,Jones,WR,2016,NULL,NULL,"6'01""",220,Jacksonville
2556575,Deon,King,LB,2016,NULL,NULL,"6'02""",220,Norfolk State
2556697,Bryce,Treggs,WR,2016,NULL,NULL,"6'00""",185,California
2556463,Stephen,Anderson,TE,2016,NULL,NULL,"6'02""",230,California
2556521,John,Fairbairn,K,2016,NULL,NULL,"6'00""",190,UCLA
2556551,Joel,Heath,DE,2016,NULL,NULL,"6'06""",300,Michigan State
2556574,Ufomba,Kamalu,OLB,2016,NULL,NULL,"6'06""",295,Miami
2556673,Brennan,Scarlett,OLB,2016,NULL,NULL,"6'04""",260,Stanford
2556695,Lawrence,Thomas,FB,2016,NULL,NULL,"6'03""",286,Michigan State
2556466,Kenneth,Barber,RB,2016,NULL,NULL,"5'11""",225,Auburn
2556508,William,Cross,FB,2016,NULL,NULL,"6'01""",235,Memphis
2556567,Isaiah,Johnson,FS,2016,NULL,NULL,"6'00""",209,South Carolina
2556664,Luke,Rhodes,LS,2016,NULL,NULL,"6'02""",238,William & Mary
2556762,Elijhaa,Penny,RB,2016,NULL,NULL,"6'02""",234,Idaho
2556775,Terrance,Smith,ILB,2016,NULL,NULL,"6'02""",235,Florida State
2556764,Kevin,Peterson,CB,2016,NULL,NULL,"5'11""",180,Oklahoma State
2556783,Taniela,Tupou,NT,2016,NULL,NULL,"6'02""",288,Washington
2556786,Destiny,Vaeao,DT,2016,NULL,NULL,"6'04""",299,Washington State
2556771,Aldrick,Rosas,K,2016,NULL,NULL,"6'02""",195,Southern Oregon
2556735,Kenneth,Crawley,CB,2016,NULL,NULL,"6'01""",180,Colorado
2556752,Tommylee,Lewis,WR,2016,NULL,NULL,"5'07""",168,Northern Illinois
2556753,Mitchell,Loewen,DT,2016,NULL,NULL,"6'05""",275,Arkansas
2556821,Spencer,Pulley,C,2016,NULL,NULL,"6'04""",308,Vanderbilt
2556828,Trevor,Williams,CB,2016,NULL,NULL,"5'11""",191,Penn State
2556803,Cortez,Ham,FB,2016,NULL,NULL,"5'11""",235,"Augustana, S.D."
2556800,Marwin,Evans,SS,2016,NULL,NULL,"5'11""",211,Utah State
2556797,James,Cowser,OLB,2016,NULL,NULL,"6'03""",244,Southern Utah
2556804,Antonio,Hamilton,CB,2016,NULL,NULL,"6'00""",185,South Carolina State
2556817,Tony,McRae,CB,2016,NULL,NULL,"5'10""",185,North Carolina A&T
2556805,Johnny,Holton,WR,2016,NULL,NULL,"6'00""",190,Cincinnati
2556814,Max,McCaffrey,WR,2016,NULL,NULL,"6'02""",200,Duke
2556811,Darius,Latham,NT,2016,NULL,NULL,"6'05""",305,Indiana
2556833,De'Vante,Harris,CB,2016,NULL,NULL,"5'11""",190,Texas A&M
2556855,Marcus,Johnson,WR,2016,NULL,NULL,"6'01""",204,Texas
2556843,Dominique,Alexander,OLB,2016,NULL,NULL,"6'00""",235,Oklahoma
2556846,Jeremy,Cash,OLB,2016,NULL,NULL,"6'00""",230,Duke
2556862,Jared,Norris,OLB,2016,NULL,NULL,"6'01""",238,Utah
2556849,Demontrae,Elston,SS,2016,NULL,NULL,"6'00""",190,Mississippi
2556880,Branden,Jackson,DE,2016,NULL,NULL,"6'04""",272,Texas Tech
2556885,Jalen,Richard,RB,2016,NULL,NULL,"5'08""",207,Southern Mississippi
2556931,Zach,Wood,LS,2016,NULL,NULL,"6'03""",282,Southern Methodist
2556934,Javien,Elliott,CB,2016,NULL,NULL,"5'11""",176,Florida State
2557031,Lucas,Patrick,G,2016,NULL,NULL,"6'03""",313,Duke
2557034,Marvin,Hall,WR,2016,NULL,NULL,"5'10""",190,Washington
2557434,Darnell,Sankey,ILB,2016,NULL,NULL,"6'02""",250,Sacramento State
2558302,Taybor,Pepper,LS,2016,NULL,NULL,"6'04""",230,Michigan State
2557965,Myles,Garrett,DE,2017,1,1,"6'04""",272,Texas A&M
2558008,Mitchell,Trubisky,QB,2017,1,2,"6'03""",222,North Carolina
2558018,Solomon,Thomas,DE,2017,1,3,"6'03""",273,Stanford
2557973,Leonard,Fournette,RB,2017,1,4,"6'00""",228,Louisiana State
2557848,Corey,Davis,WR,2017,1,5,"6'03""",209,Western Michigan
2557979,Jamal,Adams,SS,2017,1,6,"6'01""",213,Louisiana State
2558846,Michael,Williams,WR,2017,1,7,"6'04""",218,Clemson
2557997,Christian,McCaffrey,RB,2017,1,8,"5'11""",205,Stanford
2558010,John,Ross,WR,2017,1,9,"5'11""",188,Washington
2558061,Marshon,Lattimore,CB,2017,1,11,"6'00""",192,Ohio State
2558063,Derrick,Watson,QB,2017,1,12,"6'02""",221,Clemson
2557887,Haason,Reddick,ILB,2017,1,13,"6'01""",235,Temple
2557984,Derek,Barnett,DE,2017,1,14,"6'03""",259,Tennessee
2558060,Malik,Hooker,FS,2017,1,15,"6'02""",212,Ohio State
2558067,Marlon,Humphrey,CB,2017,1,16,"6'00""",197,Alabama
